image_name,target
ISIC_2135474,0.017833874
ISIC_2137918,0.00043729605
ISIC_2138606,1.42138615e-05
ISIC_2139650,0.0033534612
ISIC_2140269,0.0050289724
ISIC_2141047,0.6412117
ISIC_2141397,0.0005497786
ISIC_2141980,0.00011185183
ISIC_2143813,0.004905124
ISIC_2144820,0.0023627048
ISIC_2146275,0.00044647686
ISIC_2146675,0.0011230252
ISIC_2147183,0.05850669
ISIC_2150591,0.013613495
ISIC_2151464,0.0021187337
ISIC_2153145,0.027077207
ISIC_2153703,6.8742156e-05
ISIC_2154611,0.00015327611
ISIC_2154887,0.00010820443
ISIC_2156704,0.016306523
ISIC_2157987,0.007292356
ISIC_2158828,0.021804715
ISIC_2158927,0.011622543
ISIC_2160108,0.015813634
ISIC_2160245,4.8665966e-05
ISIC_2160556,1.8703027e-05
ISIC_2161474,0.01317784
ISIC_2161550,0.008212128
ISIC_2163889,0.0002113156
ISIC_2164236,0.09202301
ISIC_2165271,0.00041780097
ISIC_2166967,4.700095e-05
ISIC_2167112,0.003186566
ISIC_2167475,3.5804476e-06
ISIC_2168492,0.00040661904
ISIC_2168500,5.2959047e-05
ISIC_2169494,0.011410903
ISIC_2169735,0.00026266923
ISIC_2169791,0.024828032
ISIC_2170268,0.009262849
ISIC_2170613,0.0044294843
ISIC_2172665,0.04210073
ISIC_2173206,6.065573e-06
ISIC_2173547,0.0001976579
ISIC_2173996,0.34561548
ISIC_2174782,0.07955676
ISIC_2175166,0.00015643441
ISIC_2175185,0.019152895
ISIC_2177135,0.4030447
ISIC_2177160,0.002039803
ISIC_2177745,0.003120514
ISIC_2178381,2.7084536e-05
ISIC_2180091,0.00011137226
ISIC_2181071,0.030445842
ISIC_2181102,6.742565e-06
ISIC_2186058,0.011184014
ISIC_2186989,0.00225627
ISIC_2190511,3.84252e-05
ISIC_2192031,0.00019181939
ISIC_2193384,3.340861e-05
ISIC_2194488,0.030362202
ISIC_2195519,0.02363368
ISIC_2196128,0.3629497
ISIC_2197088,0.0011699197
ISIC_2197089,4.0288975e-05
ISIC_2197557,0.30368116
ISIC_2199908,0.0035636078
ISIC_2199992,0.0060187615
ISIC_2200299,0.00017437199
ISIC_2200424,0.015284112
ISIC_2200716,0.0047806464
ISIC_2201088,0.013035353
ISIC_2201845,0.00029678075
ISIC_2203150,0.040358312
ISIC_2206003,0.013953407
ISIC_2206715,0.0023959284
ISIC_2206805,0.0014297732
ISIC_2206841,0.022886572
ISIC_2207844,5.0376177e-05
ISIC_2209760,0.11876156
ISIC_2210322,0.00012067312
ISIC_2211622,0.0012812414
ISIC_2212058,0.044293642
ISIC_2212377,0.0017275597
ISIC_2213417,0.0007039402
ISIC_2214406,0.026769636
ISIC_2215273,7.123231e-05
ISIC_2216819,0.004924424
ISIC_2218693,0.23537582
ISIC_2219764,0.011559587
ISIC_2220034,0.007910595
ISIC_2221633,0.0008561506
ISIC_2222334,0.00014936866
ISIC_2222926,0.02573755
ISIC_2222945,0.0025842548
ISIC_2223450,0.000207722
ISIC_2225182,0.042565692
ISIC_2226191,0.008367457
ISIC_2227222,7.4448116e-07
ISIC_2227618,0.006812282
ISIC_2227977,0.017108468
ISIC_2230091,0.007638718
ISIC_2231759,0.010337007
ISIC_2232098,7.6937824e-05
ISIC_2232480,0.050649058
ISIC_2234584,0.00015410352
ISIC_2234748,0.00023303472
ISIC_2235048,0.00048986555
ISIC_2236063,0.0045373053
ISIC_2237180,0.0013155638
ISIC_2238588,0.010500178
ISIC_2238649,0.00036799363
ISIC_2239209,0.019368267
ISIC_2239493,0.013308087
ISIC_2242712,0.0010421656
ISIC_2243016,0.00025633202
ISIC_2243107,0.006888992
ISIC_2243446,0.11423591
ISIC_2243709,0.024285644
ISIC_2245413,1.296957e-06
ISIC_2246018,0.074575186
ISIC_2247265,0.04200139
ISIC_2247854,0.00038232037
ISIC_2248386,3.2486056e-05
ISIC_2249437,0.000108019885
ISIC_2249717,0.017232671
ISIC_2250003,0.015651155
ISIC_2250096,0.00022791396
ISIC_2250635,0.008631242
ISIC_2251334,0.0054707923
ISIC_2251650,0.021429641
ISIC_2252108,0.00094261236
ISIC_2256559,0.0005101624
ISIC_2257079,0.0050728214
ISIC_2257432,0.010342453
ISIC_2257581,0.06146848
ISIC_2258860,0.0013740623
ISIC_2259890,0.0014948444
ISIC_2260408,0.028932575
ISIC_2260510,0.0019198606
ISIC_2261214,7.605982e-05
ISIC_2261454,0.0064659063
ISIC_2261928,0.10622887
ISIC_2262339,0.0039166054
ISIC_2262452,0.0011003091
ISIC_2262489,0.00062981586
ISIC_2263660,0.0291063
ISIC_2265045,0.004717993
ISIC_2266450,0.066865236
ISIC_2268765,0.00908208
ISIC_2269465,0.00012958907
ISIC_2270724,6.371311e-05
ISIC_2271491,0.09408833
ISIC_2272001,0.107768804
ISIC_2272503,4.158734e-05
ISIC_2273163,0.017771324
ISIC_2279726,0.022109972
ISIC_2282109,0.05642645
ISIC_2282345,0.012058232
ISIC_2283208,0.0014124789
ISIC_2283437,0.00013621988
ISIC_2283737,0.01598428
ISIC_2285024,0.0007212049
ISIC_2287032,0.021508735
ISIC_2287895,0.0023593227
ISIC_2288144,0.0120779695
ISIC_2288850,0.043461226
ISIC_2288903,7.380486e-06
ISIC_2289103,0.0006453469
ISIC_2289266,0.00146526
ISIC_2289760,0.0023880224
ISIC_2290433,0.009436045
ISIC_2291540,0.00058301474
ISIC_2291889,0.0023557642
ISIC_2292060,0.00030377603
ISIC_2292062,2.999598e-05
ISIC_2293792,0.0017032468
ISIC_2294184,0.018568411
ISIC_2294460,1.0984086e-05
ISIC_2294605,0.0014736187
ISIC_2294700,0.00013981915
ISIC_2294715,0.04049208
ISIC_2295249,0.02558154
ISIC_2295564,0.05882843
ISIC_2295948,0.0031358388
ISIC_2297362,0.00022843436
ISIC_2298717,0.00022823169
ISIC_2299874,1.9399766e-05
ISIC_2300548,1.9345283e-05
ISIC_2301872,0.00014122539
ISIC_2302436,0.0016745102
ISIC_2302963,0.00020850441
ISIC_2303199,0.027787842
ISIC_2305526,0.03451978
ISIC_2305597,0.11110876
ISIC_2305889,0.051594526
ISIC_2306515,0.014650674
ISIC_2307680,0.00239825
ISIC_2309234,0.014793321
ISIC_2309583,0.04268064
ISIC_2311833,0.00058154215
ISIC_2311953,2.6072918e-05
ISIC_2313463,0.004636124
ISIC_2314122,1.257274e-05
ISIC_2314219,0.00021099305
ISIC_2316085,0.004710283
ISIC_2316690,0.00069698616
ISIC_2318474,0.506127
ISIC_2319713,0.0030517946
ISIC_2320858,0.011792276
ISIC_2321599,0.024135878
ISIC_2323273,8.808081e-05
ISIC_2325773,0.14089966
ISIC_2326526,2.030584e-05
ISIC_2328559,0.00065926486
ISIC_2328759,0.0045056115
ISIC_2329290,0.019806236
ISIC_2330496,0.18271044
ISIC_2331559,1.36288245e-05
ISIC_2332472,8.901699e-05
ISIC_2333413,0.0025777856
ISIC_2334056,0.0051044826
ISIC_2334396,0.0054016584
ISIC_2334432,0.0054612164
ISIC_2334492,0.0020690598
ISIC_2334754,0.004560389
ISIC_2334952,0.0003772977
ISIC_2335211,0.00026488208
ISIC_2335684,0.07241575
ISIC_2336085,0.2859545
ISIC_2336499,0.0038200773
ISIC_2338764,0.0018980905
ISIC_2338846,0.0005662355
ISIC_2341093,0.013370197
ISIC_2341309,0.024377871
ISIC_2341404,0.0007628343
ISIC_2342385,0.007967172
ISIC_2343290,1.8760569e-06
ISIC_2343523,1.2553128e-05
ISIC_2343750,0.030841174
ISIC_2345071,0.00018339037
ISIC_2346299,0.039547823
ISIC_2346853,0.00036340553
ISIC_2347766,0.05479632
ISIC_2348669,0.0003265768
ISIC_2349169,0.009459732
ISIC_2349239,0.0015827498
ISIC_2349311,0.001876074
ISIC_2349724,0.0005051666
ISIC_2350497,9.15138e-05
ISIC_2352123,0.039048728
ISIC_2353094,0.0005390764
ISIC_2354916,7.157665e-05
ISIC_2356070,1.0924286e-06
ISIC_2359511,0.0021734042
ISIC_2360451,0.00041630358
ISIC_2360513,1.0709033e-05
ISIC_2361309,0.0034584352
ISIC_2362115,0.00016734912
ISIC_2365320,6.3994434e-05
ISIC_2366902,0.007654627
ISIC_2367363,0.027593272
ISIC_2367894,4.1431653e-05
ISIC_2368565,0.5401259
ISIC_2370537,1.5236904e-05
ISIC_2370544,0.00066890183
ISIC_2371211,2.5520254e-05
ISIC_2372762,0.12149474
ISIC_2373942,0.032942846
ISIC_2374074,0.038603082
ISIC_2374969,0.0023707568
ISIC_2374998,0.00013862476
ISIC_2375697,8.304382e-05
ISIC_2376329,7.855549e-05
ISIC_2377475,0.00022484171
ISIC_2377844,1.0688035e-05
ISIC_2378774,0.00012324653
ISIC_2378781,2.8356555e-05
ISIC_2379321,0.00050129875
ISIC_2380074,0.0002295196
ISIC_2380257,0.07469124
ISIC_2382043,0.0034155222
ISIC_2382142,0.008240852
ISIC_2382612,0.07004334
ISIC_2382928,0.023800332
ISIC_2382937,0.008040573
ISIC_2385082,3.2838616e-05
ISIC_2385269,1.9966476e-05
ISIC_2385371,0.004829694
ISIC_2387464,0.00035956982
ISIC_2387801,0.0046778424
ISIC_2388019,0.00058607344
ISIC_2389201,1.3592727e-05
ISIC_2389605,0.00010419098
ISIC_2391447,0.00037201156
ISIC_2392314,0.00027349213
ISIC_2392880,0.028076792
ISIC_2393711,0.9187746
ISIC_2394570,0.07454284
ISIC_2394733,0.00040012636
ISIC_2394875,0.0197574
ISIC_2395136,3.42071e-06
ISIC_2397085,0.0023897863
ISIC_2398530,0.01797567
ISIC_2399575,0.0014284531
ISIC_2400133,0.0074482174
ISIC_2400256,0.0036381865
ISIC_2401138,0.00058877596
ISIC_2402484,6.1422856e-05
ISIC_2402989,0.0001606717
ISIC_2403393,0.0001016121
ISIC_2404127,0.03126839
ISIC_2404209,0.009801303
ISIC_2405568,1.8180323e-05
ISIC_2406564,0.00032735858
ISIC_2406681,0.36453095
ISIC_2408338,0.000994603
ISIC_2409179,0.16627803
ISIC_2414610,0.004584634
ISIC_2414637,0.14178263
ISIC_2414770,3.844584e-05
ISIC_2415304,0.0013708691
ISIC_2415429,0.00013990904
ISIC_2415441,0.0006115198
ISIC_2416262,0.02609053
ISIC_2416534,0.00927947
ISIC_2417746,0.00727388
ISIC_2417927,0.0037840444
ISIC_2417982,0.009944716
ISIC_2418299,0.001598295
ISIC_2420755,0.01381163
ISIC_2421248,0.0062972354
ISIC_2422421,0.012562736
ISIC_2423944,0.00066415546
ISIC_2425720,0.0049702427
ISIC_2426423,0.0032183607
ISIC_2427838,0.008014341
ISIC_2428361,0.03191368
ISIC_2428652,0.0024026495
ISIC_2428691,0.0014258837
ISIC_2430330,0.20178396
ISIC_2430724,0.0005227099
ISIC_2431843,0.0014292191
ISIC_2431958,0.093923084
ISIC_2433578,0.04393447
ISIC_2434588,0.019785697
ISIC_2434912,0.004588102
ISIC_2435805,0.0002918683
ISIC_2437222,0.001788594
ISIC_2438069,0.24551088
ISIC_2438481,0.0015719075
ISIC_2439227,0.0051353974
ISIC_2443021,0.0024256872
ISIC_2443172,0.00034560854
ISIC_2447694,0.0021971662
ISIC_2447802,0.007444489
ISIC_2453019,0.005856162
ISIC_2453607,1.7595341e-05
ISIC_2454082,4.5225622e-08
ISIC_2454187,0.0007024083
ISIC_2455226,0.09159362
ISIC_2455435,0.014121059
ISIC_2457108,0.0001932384
ISIC_2457967,0.0009122855
ISIC_2458215,7.325799e-05
ISIC_2460791,0.16421294
ISIC_2461537,0.00013899259
ISIC_2461994,0.11010855
ISIC_2462762,0.007964756
ISIC_2463217,0.00062522874
ISIC_2463262,0.007473129
ISIC_2464369,0.0052123466
ISIC_2466179,0.012266422
ISIC_2466641,0.018147761
ISIC_2467634,0.007421031
ISIC_2467705,0.0005058031
ISIC_2467713,0.0004417367
ISIC_2467742,0.0003977036
ISIC_2467985,0.7964523
ISIC_2468035,9.0259906e-05
ISIC_2468915,8.1373706e-05
ISIC_2469321,0.0071011437
ISIC_2472358,0.00014742404
ISIC_2474708,0.049746335
ISIC_2476534,0.08176059
ISIC_2476859,0.047113035
ISIC_2477987,0.0019825094
ISIC_2478371,8.883111e-05
ISIC_2478446,0.025939967
ISIC_2479848,0.0058061834
ISIC_2480284,0.0021720056
ISIC_2481708,0.0011313505
ISIC_2481946,0.87883276
ISIC_2481958,0.0003067068
ISIC_2482144,6.919081e-05
ISIC_2483982,0.018764345
ISIC_2484115,0.018901255
ISIC_2484178,0.05196913
ISIC_2484203,0.00088994397
ISIC_2485658,0.0002641376
ISIC_2485868,0.1587597
ISIC_2486570,6.3639025e-05
ISIC_2486646,0.0005444527
ISIC_2486784,0.043939617
ISIC_2487693,3.78592e-05
ISIC_2488474,0.0022809696
ISIC_2488804,5.3268914e-06
ISIC_2489071,3.4095322e-06
ISIC_2490163,4.7515937e-06
ISIC_2490327,0.006431426
ISIC_2491883,0.0963156
ISIC_2493881,0.11691755
ISIC_2495255,0.004096576
ISIC_2495802,0.0014953185
ISIC_2497011,0.001149892
ISIC_2497422,0.0008163985
ISIC_2498361,5.869253e-06
ISIC_2498534,0.00024303304
ISIC_2498620,0.15714666
ISIC_2499041,0.0050754864
ISIC_2501615,2.5641857e-06
ISIC_2501699,0.0003956467
ISIC_2503360,7.515222e-06
ISIC_2504419,0.016020065
ISIC_2504778,0.00022165867
ISIC_2505832,0.0018228379
ISIC_2506654,5.336273e-05
ISIC_2507875,0.00021769339
ISIC_2509316,0.008388863
ISIC_2510291,0.017634606
ISIC_2512303,0.0068156184
ISIC_2512550,0.0144958915
ISIC_2512613,0.0001747655
ISIC_2513195,0.024133263
ISIC_2513408,0.0037192802
ISIC_2515419,0.010792964
ISIC_2516818,0.0030305753
ISIC_2516903,0.00037542268
ISIC_2518102,0.066766806
ISIC_2518681,1.9695886e-05
ISIC_2519003,0.24713844
ISIC_2519009,0.0073041334
ISIC_2521670,0.02303727
ISIC_2521951,0.022923918
ISIC_2522121,1.1966274e-05
ISIC_2522990,3.607962e-06
ISIC_2523154,0.0256926
ISIC_2524304,0.0017911923
ISIC_2525897,0.01702862
ISIC_2528358,0.03164313
ISIC_2529965,0.0010508453
ISIC_2530380,0.03700724
ISIC_2530544,0.001797272
ISIC_2530646,0.025434608
ISIC_2530832,0.0001292195
ISIC_2531776,0.0133586675
ISIC_2531927,0.0010845368
ISIC_2532737,0.0008576681
ISIC_2535069,0.00023592719
ISIC_2535128,2.4011759e-05
ISIC_2538799,0.004071708
ISIC_2539351,0.0032599387
ISIC_2539633,1.1251396e-05
ISIC_2539805,7.164651e-06
ISIC_2542440,0.15028696
ISIC_2543097,0.00028990122
ISIC_2543386,0.13683194
ISIC_2544347,0.13620274
ISIC_2545971,0.0351475
ISIC_2547752,0.000977762
ISIC_2548780,0.55940753
ISIC_2550073,0.07486824
ISIC_2550217,0.0041926615
ISIC_2550632,0.044522442
ISIC_2550946,0.0014747558
ISIC_2550997,0.0005546972
ISIC_2551086,0.0012669488
ISIC_2551089,0.032926448
ISIC_2551111,0.007958147
ISIC_2552055,9.7355405e-06
ISIC_2552351,0.017879343
ISIC_2552770,0.009302311
ISIC_2554668,5.4903476e-06
ISIC_2556450,0.0017874286
ISIC_2559237,0.089230925
ISIC_2560699,0.16059273
ISIC_2561895,0.0006149248
ISIC_2561898,0.0048866183
ISIC_2563545,4.88161e-05
ISIC_2563680,0.014540949
ISIC_2566474,0.00042665846
ISIC_2566780,0.20615523
ISIC_2567217,0.036926396
ISIC_2567231,2.3696019e-05
ISIC_2567239,0.00019111596
ISIC_2568399,0.016664494
ISIC_2568903,0.74808633
ISIC_2568954,2.3829743e-05
ISIC_2569869,0.00020558688
ISIC_2569931,0.002162999
ISIC_2570280,1.28013835e-05
ISIC_2570815,2.0874922e-06
ISIC_2571600,0.02062512
ISIC_2572301,0.0073070205
ISIC_2573270,0.006193935
ISIC_2573713,0.0011341928
ISIC_2574347,0.0039304555
ISIC_2574545,0.00016080351
ISIC_2574854,8.144768e-05
ISIC_2575740,0.0016959227
ISIC_2576499,0.00018917966
ISIC_2577765,0.0194913
ISIC_2577849,0.0035475616
ISIC_2578191,0.0010632636
ISIC_2578562,0.008764291
ISIC_2581544,0.01118237
ISIC_2582580,0.00033049315
ISIC_2582691,0.06706225
ISIC_2582869,1.1262346e-05
ISIC_2586009,0.050045297
ISIC_2586249,2.9370804e-05
ISIC_2588457,0.029297257
ISIC_2588690,0.02054952
ISIC_2588932,0.6309243
ISIC_2589886,0.0026845923
ISIC_2591032,8.456014e-05
ISIC_2591086,6.277266e-05
ISIC_2591810,0.18003884
ISIC_2594538,0.0006376025
ISIC_2594596,0.024620477
ISIC_2595762,4.7130838e-05
ISIC_2596120,0.00030766503
ISIC_2596360,0.0037104562
ISIC_2598603,0.00034176096
ISIC_2599282,0.0060017807
ISIC_2600282,6.181674e-05
ISIC_2600298,0.00010964117
ISIC_2600465,0.00010354026
ISIC_2600649,0.0053095375
ISIC_2600849,0.00040626433
ISIC_2601658,0.007941807
ISIC_2601827,0.05321707
ISIC_2603428,0.0041702227
ISIC_2604426,0.00011538426
ISIC_2605953,0.0018821707
ISIC_2606454,0.002086002
ISIC_2607622,0.18622796
ISIC_2607761,0.0021375124
ISIC_2609978,0.059877932
ISIC_2610536,0.00020757076
ISIC_2610835,0.03374019
ISIC_2611114,7.052048e-05
ISIC_2611496,2.1001895e-05
ISIC_2613083,0.03304308
ISIC_2613108,0.0048576826
ISIC_2613282,0.023235675
ISIC_2613344,0.0013779385
ISIC_2613780,0.0009957189
ISIC_2613789,0.0012271992
ISIC_2613930,0.023354456
ISIC_2615257,0.000109260654
ISIC_2615668,8.833231e-05
ISIC_2615759,0.035525024
ISIC_2616322,5.1088413e-05
ISIC_2618851,2.32658e-05
ISIC_2621151,0.0116915265
ISIC_2621695,0.0001453231
ISIC_2622879,0.00018892926
ISIC_2623074,8.034229e-07
ISIC_2623187,6.7299734e-05
ISIC_2625601,0.0009396986
ISIC_2626522,0.067993596
ISIC_2629586,9.903368e-05
ISIC_2630389,0.0036588225
ISIC_2630515,0.0006684105
ISIC_2631078,0.06459169
ISIC_2632592,4.326665e-05
ISIC_2632644,0.03660504
ISIC_2634029,0.040889174
ISIC_2635420,0.0016743275
ISIC_2635638,0.0039020644
ISIC_2635909,2.0970474e-05
ISIC_2636640,0.007849128
ISIC_2639201,0.007808153
ISIC_2640176,0.0015493615
ISIC_2640777,0.011311759
ISIC_2642228,0.004518497
ISIC_2644793,2.440476e-06
ISIC_2645900,6.2624417e-06
ISIC_2646237,0.06932623
ISIC_2647353,0.4189763
ISIC_2647881,0.0019153494
ISIC_2649036,8.03225e-05
ISIC_2650588,0.00919869
ISIC_2650966,6.6572706e-05
ISIC_2651134,5.513074e-05
ISIC_2651324,0.00037750797
ISIC_2651405,0.000247886
ISIC_2653979,0.016768131
ISIC_2656229,0.03539868
ISIC_2657227,0.0002064636
ISIC_2657760,0.20611973
ISIC_2659436,1.3256676e-05
ISIC_2660824,0.00037991605
ISIC_2661607,0.0044241087
ISIC_2662261,0.0044064196
ISIC_2664224,0.0017224392
ISIC_2665667,0.29195815
ISIC_2667536,0.0039776484
ISIC_2669216,9.460992e-05
ISIC_2670221,0.078020506
ISIC_2671409,0.1894045
ISIC_2672734,0.0133578945
ISIC_2672880,0.00068813504
ISIC_2673001,0.0015843789
ISIC_2674316,1.4546739e-05
ISIC_2674741,0.027564185
ISIC_2675336,2.0511483e-05
ISIC_2676053,6.136644e-06
ISIC_2680392,5.3676973e-05
ISIC_2680409,0.031652402
ISIC_2683058,0.0048998734
ISIC_2684502,0.0017822557
ISIC_2684650,0.031410605
ISIC_2686371,0.00032916115
ISIC_2688468,0.0019194431
ISIC_2688499,0.006520973
ISIC_2689674,0.0004492206
ISIC_2690375,0.036228787
ISIC_2690862,0.00058032863
ISIC_2691534,0.007430032
ISIC_2692722,0.22096618
ISIC_2693087,7.3272563e-06
ISIC_2693128,0.000833602
ISIC_2694332,0.16058739
ISIC_2695358,0.00010294641
ISIC_2695905,0.031791445
ISIC_2698346,0.00026095985
ISIC_2698764,0.122452565
ISIC_2700394,0.007334017
ISIC_2701388,0.0009864654
ISIC_2701399,0.0053392584
ISIC_2702465,0.00023471673
ISIC_2702974,0.0054121003
ISIC_2703646,0.018704934
ISIC_2704199,0.011817252
ISIC_2705044,0.3524966
ISIC_2707719,0.71944964
ISIC_2709532,0.586523
ISIC_2713090,0.0013264106
ISIC_2713319,0.017607672
ISIC_2713862,0.02825559
ISIC_2715548,0.020683084
ISIC_2717613,0.0128583
ISIC_2719637,0.0055445954
ISIC_2719899,0.00016827864
ISIC_2720185,0.00045200443
ISIC_2720307,0.0022789142
ISIC_2722040,3.761743e-05
ISIC_2722327,7.4112227e-06
ISIC_2722675,0.0007910569
ISIC_2722886,0.0051542046
ISIC_2722983,5.9819722e-05
ISIC_2725695,0.17901134
ISIC_2726427,0.011120471
ISIC_2727522,0.0012674145
ISIC_2729776,0.01064832
ISIC_2729796,0.05363458
ISIC_2730156,0.00029071467
ISIC_2730923,0.0042406525
ISIC_2731715,0.016108777
ISIC_2731928,0.0030190155
ISIC_2732174,1.4961136e-05
ISIC_2732410,0.00016337026
ISIC_2732844,5.3489388e-05
ISIC_2733360,0.00010248282
ISIC_2734107,0.00026100138
ISIC_2735323,0.00033911617
ISIC_2735640,0.01051577
ISIC_2736438,0.0069146515
ISIC_2737135,0.0022315513
ISIC_2740259,0.06860894
ISIC_2740732,1.00469715e-05
ISIC_2740978,0.054577053
ISIC_2742109,5.631739e-06
ISIC_2742701,0.00022798221
ISIC_2743059,0.00021376583
ISIC_2743397,0.0088584125
ISIC_2743801,0.08647311
ISIC_2744942,5.1384453e-05
ISIC_2744963,0.006307917
ISIC_2745184,0.0010107986
ISIC_2746899,0.115618326
ISIC_2751389,9.882152e-05
ISIC_2751925,0.0005293609
ISIC_2753638,0.00015303704
ISIC_2756299,0.00037444363
ISIC_2757628,0.0016793181
ISIC_2757879,0.008590626
ISIC_2758441,0.050390285
ISIC_2759341,0.00022169102
ISIC_2760625,0.10620033
ISIC_2761222,0.017327324
ISIC_2762381,0.015621028
ISIC_2762655,5.559603e-05
ISIC_2762755,0.004497699
ISIC_2764446,0.0012292917
ISIC_2765345,0.1544197
ISIC_2765677,2.8844517e-05
ISIC_2766032,0.00025186114
ISIC_2766590,0.09536504
ISIC_2768407,0.002669505
ISIC_2768840,0.00042565586
ISIC_2769811,0.14717099
ISIC_2770298,0.0017948073
ISIC_2771030,0.17254959
ISIC_2775262,0.001793453
ISIC_2775569,0.0067447494
ISIC_2779036,0.0072639366
ISIC_2780480,0.035324965
ISIC_2780505,0.00026705954
ISIC_2781230,0.00097308424
ISIC_2781714,0.004624274
ISIC_2782439,0.015325742
ISIC_2783061,0.0015068996
ISIC_2783585,0.023189632
ISIC_2783710,2.2237953e-05
ISIC_2784408,0.0031989843
ISIC_2785646,0.10780225
ISIC_2785814,0.00049656956
ISIC_2785976,0.0051912935
ISIC_2786319,0.01291846
ISIC_2788245,0.016838156
ISIC_2789714,0.011078381
ISIC_2791655,0.0015162252
ISIC_2793133,0.00023766904
ISIC_2793703,0.016916031
ISIC_2797372,0.0024266832
ISIC_2799021,4.296264e-05
ISIC_2799268,0.0018852154
ISIC_2801139,0.038336728
ISIC_2802301,0.0011283729
ISIC_2802346,0.0093891
ISIC_2802408,0.0034739675
ISIC_2803179,0.012975026
ISIC_2803506,0.0025304612
ISIC_2804825,0.0066948733
ISIC_2806461,0.0011260525
ISIC_2806463,0.0037237122
ISIC_2807001,0.00016463979
ISIC_2807040,0.0026075258
ISIC_2807921,0.00046785176
ISIC_2808393,0.0008282543
ISIC_2808964,6.539163e-07
ISIC_2809430,0.0049052937
ISIC_2810153,0.0004875796
ISIC_2811093,4.3780063e-05
ISIC_2811687,0.0046189083
ISIC_2811919,0.016164972
ISIC_2812284,0.0017024784
ISIC_2813459,0.0011535491
ISIC_2814272,0.00021504372
ISIC_2816050,0.00027561316
ISIC_2816092,3.5178e-05
ISIC_2817101,0.00048857986
ISIC_2817197,0.03845931
ISIC_2817832,0.00058907375
ISIC_2818153,0.05420579
ISIC_2819480,0.011643052
ISIC_2821487,1.2198491e-05
ISIC_2822174,0.002552959
ISIC_2822416,0.000116614596
ISIC_2822889,0.12703404
ISIC_2823266,0.013937874
ISIC_2823299,0.0012819298
ISIC_2824061,0.16206777
ISIC_2824480,0.0003917717
ISIC_2824922,0.0008981995
ISIC_2826192,0.0040767556
ISIC_2827942,0.0012781005
ISIC_2828156,0.045938294
ISIC_2828811,0.0012430418
ISIC_2829040,0.07360989
ISIC_2829089,0.0006159525
ISIC_2832441,1.529101e-05
ISIC_2832532,0.0023640066
ISIC_2834420,0.0074879765
ISIC_2835116,0.051824845
ISIC_2837857,0.09684223
ISIC_2838169,1.4120975e-05
ISIC_2838180,0.001025043
ISIC_2839742,0.11279047
ISIC_2840019,0.020966971
ISIC_2841788,0.329931
ISIC_2844227,0.00057370635
ISIC_2844792,0.0055798884
ISIC_2845014,0.3825612
ISIC_2845028,0.000102353806
ISIC_2848326,0.002331555
ISIC_2849601,0.0038657957
ISIC_2852457,0.044557143
ISIC_2853193,0.006708834
ISIC_2855421,0.011316293
ISIC_2855923,0.002310485
ISIC_2858057,0.14590436
ISIC_2860159,3.249349e-05
ISIC_2861073,0.001318705
ISIC_2861615,0.0006563193
ISIC_2862111,2.1509318e-06
ISIC_2862576,0.0010028912
ISIC_2864571,0.12841041
ISIC_2864786,0.004160746
ISIC_2865092,2.4580673e-05
ISIC_2866348,1.2752729e-05
ISIC_2866924,6.476385e-05
ISIC_2867827,0.003657823
ISIC_2869298,0.0003306003
ISIC_2869500,0.004079934
ISIC_2870598,0.00041000382
ISIC_2871866,0.0005995353
ISIC_2875804,2.3858668e-06
ISIC_2879103,0.010439563
ISIC_2879319,0.00050361175
ISIC_2879870,0.0015417043
ISIC_2880938,0.024471907
ISIC_2881137,0.0005652719
ISIC_2882183,0.003920097
ISIC_2882715,0.0002466417
ISIC_2882963,0.009185874
ISIC_2883463,0.24928643
ISIC_2883756,0.0054015536
ISIC_2884058,0.0036494774
ISIC_2885348,2.1898625e-06
ISIC_2885577,5.2305754e-06
ISIC_2885718,0.06854573
ISIC_2885741,0.02496255
ISIC_2886991,0.0008942504
ISIC_2887299,0.22582103
ISIC_2887604,4.4142193e-06
ISIC_2889328,0.019471573
ISIC_2890008,0.00014948122
ISIC_2890538,7.696741e-06
ISIC_2893689,2.8067845e-05
ISIC_2893969,0.0029263187
ISIC_2894619,0.0011819376
ISIC_2897386,0.00036284336
ISIC_2898876,0.000856599
ISIC_2899485,2.5405723e-06
ISIC_2900065,0.0057822503
ISIC_2900150,0.010347281
ISIC_2901036,0.009528789
ISIC_2901070,0.0003245367
ISIC_2906353,0.00035236133
ISIC_2906357,0.09446102
ISIC_2906649,0.00069993595
ISIC_2907414,0.5243846
ISIC_2908210,0.018182423
ISIC_2909250,3.4051012e-05
ISIC_2909338,0.00014567035
ISIC_2909747,0.056886908
ISIC_2910374,0.045515418
ISIC_2911033,0.00033012126
ISIC_2911378,0.007445292
ISIC_2912359,2.2753187e-05
ISIC_2912524,3.961017e-06
ISIC_2913511,0.000102113794
ISIC_2914164,0.12364812
ISIC_2914431,0.021478197
ISIC_2914650,0.03740285
ISIC_2919248,0.008769753
ISIC_2922356,5.235192e-05
ISIC_2922450,0.06772326
ISIC_2922688,8.872199e-05
ISIC_2922876,0.5073136
ISIC_2924876,6.187624e-05
ISIC_2926599,2.8311003e-06
ISIC_2927268,0.003449107
ISIC_2928166,0.0005945848
ISIC_2928329,0.0016443415
ISIC_2929442,0.01454498
ISIC_2930982,0.076065175
ISIC_2931955,0.06979561
ISIC_2933054,4.2576514e-05
